dropout_mean,dropout_std,mc_passes_mean,mc_passes_std,threshold_mean,threshold_std,uncertainty_percentile_mean,uncertainty_percentile_std,uncertainty_threshold_entropy_mean,uncertainty_threshold_entropy_std,id_auroc_mean,id_auroc_std,id_auprc_mean,id_auprc_std,id_macro_f1_mean,id_macro_f1_std,id_sensitivity_mean,id_sensitivity_std,id_specificity_mean,id_specificity_std,combined_auroc_mean,combined_auroc_std,combined_auprc_mean,combined_auprc_std,combined_macro_f1_mean,combined_macro_f1_std,heldout_positive_rate_at_threshold_mean,heldout_positive_rate_at_threshold_std,normal_uncertainty_entropy_mean_mean,normal_uncertainty_entropy_mean_std,seen_disease_uncertainty_entropy_mean_mean,seen_disease_uncertainty_entropy_mean_std,heldout_uncertainty_entropy_mean_mean,heldout_uncertainty_entropy_mean_std,val_uncertainty_entropy_mean_mean,val_uncertainty_entropy_mean_std,id_uncertain_rate_at_tau_mean,id_uncertain_rate_at_tau_std,heldout_uncertain_rate_at_tau_mean,heldout_uncertain_rate_at_tau_std,ood_auroc_mean,ood_auroc_std,ood_auprc_mean,ood_auprc_std,id_uncertainty_mean_mean,id_uncertainty_mean_std,heldout_uncertainty_mean_mean,heldout_uncertainty_mean_std,mutual_info_ood_auroc_mean,mutual_info_ood_auroc_std,mutual_info_ood_auprc_mean,mutual_info_ood_auprc_std,mutual_info_id_uncertainty_mean_mean,mutual_info_id_uncertainty_mean_std,mutual_info_heldout_uncertainty_mean_mean,mutual_info_heldout_uncertainty_mean_std,proba_std_ood_auroc_mean,proba_std_ood_auroc_std,proba_std_ood_auprc_mean,proba_std_ood_auprc_std,proba_std_id_uncertainty_mean_mean,proba_std_id_uncertainty_mean_std,proba_std_heldout_uncertainty_mean_mean,proba_std_heldout_uncertainty_mean_std,train_videos_mean,train_videos_std,val_videos_mean,val_videos_std,id_test_videos_mean,id_test_videos_std,heldout_videos_mean,heldout_videos_std,train_subjects_mean,train_subjects_std,val_subjects_mean,val_subjects_std,id_test_subjects_mean,id_test_subjects_std,heldout_subjects_mean,heldout_subjects_std,train_subjects_pooled_mean,train_subjects_pooled_std,val_subjects_pooled_mean,val_subjects_pooled_std,id_test_subjects_pooled_mean,id_test_subjects_pooled_std,heldout_subjects_pooled_mean,heldout_subjects_pooled_std,heldout_conditions,pooling,classifier,n_folds,n_folds_found
0.3,0.0,1000.0,0.0,0.25505906591812766,0.32259866929400166,95.0,0.0,0.9821145192079106,0.0183927578729642,0.7756593439492248,0.015032062263430734,0.3061621239023402,0.011141403512108536,0.5390165121891607,0.03537015925408363,0.7690362412885126,0.05335874813156678,0.6311432058634606,0.07160833844566071,0.8036397145082977,0.008134312332168185,0.5705812973928494,0.013528780838238552,0.6444444067024899,0.03455159396452906,0.8385650224215246,0.03385575979942039,0.4557907234756839,0.24559022526434113,0.6132108455832528,0.08453531499785943,0.6112334774154954,0.06591914262928253,0.47169510549586807,0.20257704903914162,0.050030015521462634,0.017163472812273525,0.10164424514200293,0.0636286895479604,0.6054134639880441,0.22161377714579175,0.22877562837040635,0.12407212627418307,0.4724403573008425,0.2220926966690863,0.6112334774154954,0.06591914262928253,0.5620898889059446,0.23496880647359938,0.20162591700790145,0.11523959002575207,0.04997778472514,0.010929817787555762,0.0633628986637275,0.024538069171537884,0.5804733052216079,0.23145843796672255,0.21168458252787556,0.11804544541079871,0.08512256616587655,0.029078724247790996,0.1079993723767777,0.02376175755212392,71904.66666666667,404.9559646842275,11995.333333333334,582.6940306312854,41950.0,251.05975384358203,9300.0,0.0,2208.0,1.0,390.0,0.0,1299.0,1.0,223.0,0.0,2208.0,1.0,390.0,0.0,1299.0,1.0,223.0,0.0,"tetralogy,avsd,a_stenosis",mean,MCDropoutMLP,3,3
