heldout_conditions,fold,n_folds,pooling,classifier,dropout,mc_passes,threshold,uncertainty_percentile,uncertainty_threshold_entropy,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,normal_uncertainty_entropy_mean,seen_disease_uncertainty_entropy_mean,heldout_uncertainty_entropy_mean,val_uncertainty_entropy_mean,id_uncertain_rate_at_tau,heldout_uncertain_rate_at_tau,ood_auroc,ood_auprc,id_uncertainty_mean,heldout_uncertainty_mean,mutual_info_ood_auroc,mutual_info_ood_auprc,mutual_info_id_uncertainty_mean,mutual_info_heldout_uncertainty_mean,proba_std_ood_auroc,proba_std_ood_auprc,proba_std_id_uncertainty_mean,proba_std_heldout_uncertainty_mean,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled
"tetralogy,avsd,a_stenosis",2,3,mean,MCDropoutMLP,0.3,1000,0.09972739964723587,95.0,0.9889671435646106,0.7643435639085631,0.2933573012635007,0.5029055221979621,0.8273381294964028,0.5572782084409992,0.7972385208026991,0.5690628966047052,0.6092322616910552,0.874439461883408,0.44678822476168,0.7064055051878598,0.6849594746247516,0.45835504617218215,0.06384615384615384,0.08968609865470852,0.6755467402552604,0.2138810570033418,0.47454730320724836,0.6849594746247516,0.6045808899620558,0.17239615225653498,0.05009886723305613,0.05985653466568022,0.6376440151776473,0.18885778568934042,0.08555640304503657,0.11271906086565267,72022,11604,42224,9300,2207,390,1300,223,2207,390,1300,223
