dropout_mean,dropout_std,mc_passes_mean,mc_passes_std,threshold_mean,threshold_std,uncertainty_percentile_mean,uncertainty_percentile_std,uncertainty_threshold_entropy_mean,uncertainty_threshold_entropy_std,id_auroc_mean,id_auroc_std,id_auprc_mean,id_auprc_std,id_macro_f1_mean,id_macro_f1_std,id_sensitivity_mean,id_sensitivity_std,id_specificity_mean,id_specificity_std,combined_auroc_mean,combined_auroc_std,combined_auprc_mean,combined_auprc_std,combined_macro_f1_mean,combined_macro_f1_std,heldout_positive_rate_at_threshold_mean,heldout_positive_rate_at_threshold_std,normal_uncertainty_entropy_mean_mean,normal_uncertainty_entropy_mean_std,seen_disease_uncertainty_entropy_mean_mean,seen_disease_uncertainty_entropy_mean_std,heldout_uncertainty_entropy_mean_mean,heldout_uncertainty_entropy_mean_std,val_uncertainty_entropy_mean_mean,val_uncertainty_entropy_mean_std,id_uncertain_rate_at_tau_mean,id_uncertain_rate_at_tau_std,heldout_uncertain_rate_at_tau_mean,heldout_uncertain_rate_at_tau_std,ood_auroc_mean,ood_auroc_std,ood_auprc_mean,ood_auprc_std,id_uncertainty_mean_mean,id_uncertainty_mean_std,heldout_uncertainty_mean_mean,heldout_uncertainty_mean_std,mutual_info_ood_auroc_mean,mutual_info_ood_auroc_std,mutual_info_ood_auprc_mean,mutual_info_ood_auprc_std,mutual_info_id_uncertainty_mean_mean,mutual_info_id_uncertainty_mean_std,mutual_info_heldout_uncertainty_mean_mean,mutual_info_heldout_uncertainty_mean_std,proba_std_ood_auroc_mean,proba_std_ood_auroc_std,proba_std_ood_auprc_mean,proba_std_ood_auprc_std,proba_std_id_uncertainty_mean_mean,proba_std_id_uncertainty_mean_std,proba_std_heldout_uncertainty_mean_mean,proba_std_heldout_uncertainty_mean_std,train_videos_mean,train_videos_std,val_videos_mean,val_videos_std,id_test_videos_mean,id_test_videos_std,heldout_videos_mean,heldout_videos_std,train_subjects_mean,train_subjects_std,val_subjects_mean,val_subjects_std,id_test_subjects_mean,id_test_subjects_std,heldout_subjects_mean,heldout_subjects_std,train_subjects_pooled_mean,train_subjects_pooled_std,val_subjects_pooled_mean,val_subjects_pooled_std,id_test_subjects_pooled_mean,id_test_subjects_pooled_std,heldout_subjects_pooled_mean,heldout_subjects_pooled_std,heldout_conditions,pooling,classifier,n_folds,n_folds_found
0.3,0.0,50.0,0.0,0.2436416236062844,0.3098983441479945,95.0,0.0,0.9782914992429715,0.023727949924024924,0.7766113203172021,0.01622470472346837,0.3077171532385246,0.01429174466552188,0.5344929250053524,0.0368463118525591,0.7809581323470942,0.05610372255598883,0.6205087845636033,0.07503489904924711,0.8038584885336423,0.008521225959027027,0.5712059728463875,0.015144415890813239,0.6399793291022485,0.03687487886599065,0.8445440956651719,0.03149672272900667,0.45434585064665406,0.24655303646584253,0.6112798698615661,0.0845951916736363,0.6113720276437458,0.06380573057126682,0.4691849363216951,0.20294582802166103,0.05259767263525037,0.01552694555215446,0.09865470852017932,0.06513829168759616,0.6058909427461069,0.2209751075138624,0.22935103719111902,0.12318523320772086,0.4709444466412787,0.22314543960912103,0.6113720276437458,0.06380573057126682,0.5626604699233694,0.22856109372888583,0.20387915498414522,0.11762216314075265,0.04867576499132037,0.011303145155744683,0.062250598365312736,0.024219830028366342,0.5811852051553218,0.2277660998346162,0.21446608152182103,0.12073460411304977,0.0829804273132602,0.029619452467884128,0.10626598939537803,0.023081842160220356,71904.66666666667,404.9559646842275,11995.333333333334,582.6940306312854,41950.0,251.05975384358203,9300.0,0.0,2208.0,1.0,390.0,0.0,1299.0,1.0,223.0,0.0,2208.0,1.0,390.0,0.0,1299.0,1.0,223.0,0.0,"tetralogy,avsd,a_stenosis",mean,MCDropoutMLP,3,3
