dropout_mean,dropout_std,mc_passes_mean,mc_passes_std,threshold_mean,threshold_std,uncertainty_percentile_mean,uncertainty_percentile_std,uncertainty_threshold_entropy_mean,uncertainty_threshold_entropy_std,id_auroc_mean,id_auroc_std,id_auprc_mean,id_auprc_std,id_macro_f1_mean,id_macro_f1_std,id_sensitivity_mean,id_sensitivity_std,id_specificity_mean,id_specificity_std,combined_auroc_mean,combined_auroc_std,combined_auprc_mean,combined_auprc_std,combined_macro_f1_mean,combined_macro_f1_std,heldout_positive_rate_at_threshold_mean,heldout_positive_rate_at_threshold_std,normal_uncertainty_entropy_mean_mean,normal_uncertainty_entropy_mean_std,seen_disease_uncertainty_entropy_mean_mean,seen_disease_uncertainty_entropy_mean_std,heldout_uncertainty_entropy_mean_mean,heldout_uncertainty_entropy_mean_std,val_uncertainty_entropy_mean_mean,val_uncertainty_entropy_mean_std,id_uncertain_rate_at_tau_mean,id_uncertain_rate_at_tau_std,heldout_uncertain_rate_at_tau_mean,heldout_uncertain_rate_at_tau_std,ood_auroc_mean,ood_auroc_std,ood_auprc_mean,ood_auprc_std,id_uncertainty_mean_mean,id_uncertainty_mean_std,heldout_uncertainty_mean_mean,heldout_uncertainty_mean_std,mutual_info_ood_auroc_mean,mutual_info_ood_auroc_std,mutual_info_ood_auprc_mean,mutual_info_ood_auprc_std,mutual_info_id_uncertainty_mean_mean,mutual_info_id_uncertainty_mean_std,mutual_info_heldout_uncertainty_mean_mean,mutual_info_heldout_uncertainty_mean_std,proba_std_ood_auroc_mean,proba_std_ood_auroc_std,proba_std_ood_auprc_mean,proba_std_ood_auprc_std,proba_std_id_uncertainty_mean_mean,proba_std_id_uncertainty_mean_std,proba_std_heldout_uncertainty_mean_mean,proba_std_heldout_uncertainty_mean_std,train_videos_mean,train_videos_std,val_videos_mean,val_videos_std,id_test_videos_mean,id_test_videos_std,heldout_videos_mean,heldout_videos_std,train_subjects_mean,train_subjects_std,val_subjects_mean,val_subjects_std,id_test_subjects_mean,id_test_subjects_std,heldout_subjects_mean,heldout_subjects_std,train_subjects_pooled_mean,train_subjects_pooled_std,val_subjects_pooled_mean,val_subjects_pooled_std,id_test_subjects_pooled_mean,id_test_subjects_pooled_std,heldout_subjects_pooled_mean,heldout_subjects_pooled_std,heldout_conditions,pooling,classifier,n_folds,n_folds_found
0.3,0.0,100.0,0.0,0.2787750661373138,0.3037250750626935,95.0,0.0,0.981302852853919,0.01977552413308838,0.7757341451393147,0.016565452977998236,0.3051585451722601,0.010900571190540016,0.5607031573226897,0.05696344166334875,0.7155261400889715,0.12891533211097342,0.6799502179574549,0.12676393608169811,0.8039085953593671,0.008973042744936375,0.5707386086816121,0.014498228678537084,0.6595940791975545,0.046812493938169275,0.7877428998505233,0.10365762898407058,0.45537722637778183,0.24600709227516682,0.6127912229279565,0.08416634751651468,0.6101677638254416,0.065967872675073,0.4703122604360242,0.20241340283925352,0.0523408675978449,0.01534624286295606,0.0971599402092675,0.05783420664320811,0.605263103952213,0.22158047526216676,0.23058311977407397,0.12531878566577936,0.47202463183930704,0.22231591120089686,0.6101677638254416,0.065967872675073,0.565541487911617,0.23246612930128205,0.2034228894294292,0.11410618654337612,0.0493507543957764,0.010947858908140847,0.06295513724928373,0.02421631112054426,0.5825341518174706,0.22991049767011865,0.21267954982111525,0.1172476290156756,0.08400812198140721,0.029271096985732388,0.1071688707810301,0.023365883701389988,71904.66666666667,404.9559646842275,11995.333333333334,582.6940306312854,41950.0,251.05975384358203,9300.0,0.0,2208.0,1.0,390.0,0.0,1299.0,1.0,223.0,0.0,2208.0,1.0,390.0,0.0,1299.0,1.0,223.0,0.0,"tetralogy,avsd,a_stenosis",mean,MCDropoutMLP,3,3
