heldout_conditions,backbone,embedding_dim,checkpoint_id,fold,n_folds,pooling,classifier,distance_metric,threshold,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,probe_probability_ood_auroc,probe_probability_ood_auprc,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled,nearest_train_distance_ood_auroc,nearest_train_distance_ood_auprc,nearest_train_distance_id_mean,nearest_train_distance_heldout_mean,healthy_centroid_distance_ood_auroc,healthy_centroid_distance_ood_auprc,healthy_centroid_distance_id_mean,healthy_centroid_distance_heldout_mean,seen_disease_centroid_distance_ood_auroc,seen_disease_centroid_distance_ood_auprc,seen_disease_centroid_distance_id_mean,seen_disease_centroid_distance_heldout_mean,linear_probe_margin_distance_ood_auroc,linear_probe_margin_distance_ood_auprc,linear_probe_margin_distance_id_mean,linear_probe_margin_distance_heldout_mean
"tetralogy,avsd,a_stenosis",dinov2,768,facebookresearch_dinov2_vitb14,0,3,mean,RepresentationProbe,cosine,0.43999238392981654,0.8036049969507786,0.37331083232069984,0.5470367460126857,0.7956204379562044,0.6373815676141258,0.823064408077328,0.6138761847951871,0.6505623480204367,0.8340807174887892,0.8046805364582974,0.4124039971561626,72238,11717,41895,9300,2209,390,1298,223,2209,390,1298,223,0.44866541833935614,0.13362292752866636,0.003235692970558014,0.003054958020625093,0.4590055760155327,0.13260129000747775,0.008829655834632955,0.007899646801798868,0.43799014696635735,0.1273693137971798,0.00894546765943154,0.007771473561701753,0.5300289510595811,0.1536249089200203,-0.6164066070145866,-0.5508503941771407
