heldout_conditions,backbone,embedding_dim,checkpoint_id,fold,n_folds,pooling,classifier,distance_metric,threshold,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,probe_probability_ood_auroc,probe_probability_ood_auprc,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled,nearest_train_distance_ood_auroc,nearest_train_distance_ood_auprc,nearest_train_distance_id_mean,nearest_train_distance_heldout_mean,healthy_centroid_distance_ood_auroc,healthy_centroid_distance_ood_auprc,healthy_centroid_distance_id_mean,healthy_centroid_distance_heldout_mean,seen_disease_centroid_distance_ood_auroc,seen_disease_centroid_distance_ood_auprc,seen_disease_centroid_distance_id_mean,seen_disease_centroid_distance_heldout_mean,linear_probe_margin_distance_ood_auroc,linear_probe_margin_distance_ood_auprc,linear_probe_margin_distance_id_mean,linear_probe_margin_distance_heldout_mean
"tetralogy,avsd,a_stenosis",fetal_clip,768,fetalclip_weights_c3ea7e11_fetalclip_config_e5fc56d1,2,3,mean,RepresentationProbe,cosine,0.3704028949278162,0.8526016396185377,0.46862009516927433,0.6357239962975818,0.8129496402877698,0.7553832902670112,0.8839850386169287,0.7062383094745721,0.7466020596242792,0.8968609865470852,0.8664332528458089,0.47499148151098364,72022,11604,42224,9300,2207,390,1300,223,2207,390,1300,223,0.5075353570196619,0.15608175487444817,0.022747567341877863,0.02355806415925646,0.5093135563987582,0.15497277467289267,0.081762192432697,0.08372041569696947,0.39474991376336677,0.11930756342376339,0.08894177074615772,0.07407863605182802,0.5575508796136599,0.1704017195340275,-1.9571715057918824,-1.7382386687284048
