embedding_dim_mean,embedding_dim_std,threshold_mean,threshold_std,id_auroc_mean,id_auroc_std,id_auprc_mean,id_auprc_std,id_macro_f1_mean,id_macro_f1_std,id_sensitivity_mean,id_sensitivity_std,id_specificity_mean,id_specificity_std,combined_auroc_mean,combined_auroc_std,combined_auprc_mean,combined_auprc_std,combined_macro_f1_mean,combined_macro_f1_std,heldout_positive_rate_at_threshold_mean,heldout_positive_rate_at_threshold_std,probe_probability_ood_auroc_mean,probe_probability_ood_auroc_std,probe_probability_ood_auprc_mean,probe_probability_ood_auprc_std,train_videos_mean,train_videos_std,val_videos_mean,val_videos_std,id_test_videos_mean,id_test_videos_std,heldout_videos_mean,heldout_videos_std,train_subjects_mean,train_subjects_std,val_subjects_mean,val_subjects_std,id_test_subjects_mean,id_test_subjects_std,heldout_subjects_mean,heldout_subjects_std,train_subjects_pooled_mean,train_subjects_pooled_std,val_subjects_pooled_mean,val_subjects_pooled_std,id_test_subjects_pooled_mean,id_test_subjects_pooled_std,heldout_subjects_pooled_mean,heldout_subjects_pooled_std,nearest_train_distance_ood_auroc_mean,nearest_train_distance_ood_auroc_std,nearest_train_distance_ood_auprc_mean,nearest_train_distance_ood_auprc_std,nearest_train_distance_id_mean_mean,nearest_train_distance_id_mean_std,nearest_train_distance_heldout_mean_mean,nearest_train_distance_heldout_mean_std,healthy_centroid_distance_ood_auroc_mean,healthy_centroid_distance_ood_auroc_std,healthy_centroid_distance_ood_auprc_mean,healthy_centroid_distance_ood_auprc_std,healthy_centroid_distance_id_mean_mean,healthy_centroid_distance_id_mean_std,healthy_centroid_distance_heldout_mean_mean,healthy_centroid_distance_heldout_mean_std,seen_disease_centroid_distance_ood_auroc_mean,seen_disease_centroid_distance_ood_auroc_std,seen_disease_centroid_distance_ood_auprc_mean,seen_disease_centroid_distance_ood_auprc_std,seen_disease_centroid_distance_id_mean_mean,seen_disease_centroid_distance_id_mean_std,seen_disease_centroid_distance_heldout_mean_mean,seen_disease_centroid_distance_heldout_mean_std,linear_probe_margin_distance_ood_auroc_mean,linear_probe_margin_distance_ood_auroc_std,linear_probe_margin_distance_ood_auprc_mean,linear_probe_margin_distance_ood_auprc_std,linear_probe_margin_distance_id_mean_mean,linear_probe_margin_distance_id_mean_std,linear_probe_margin_distance_heldout_mean_mean,linear_probe_margin_distance_heldout_mean_std,heldout_conditions,backbone,checkpoint_id,pooling,classifier,distance_metric,n_folds,n_folds_found
768.0,0.0,0.3576216982677833,0.04178035852664697,0.8550239169976265,0.007744827890074603,0.48489726894732726,0.02676454574690201,0.6243370523032169,0.021365071079341266,0.8148657299395103,0.005845279745302618,0.7397089821459936,0.03172967271970165,0.883098642502794,0.007590667829255897,0.7114275775536557,0.010918579188504487,0.7349279956186109,0.02124244529742289,0.8923766816143498,0.004484304932735439,0.8629057972039509,0.005679764255026181,0.46866585973994096,0.014695154064107563,71904.66666666667,404.9559646842275,11995.333333333334,582.6940306312854,41950.0,251.05975384358203,9300.0,0.0,2208.0,1.0,390.0,0.0,1299.0,1.0,223.0,0.0,2208.0,1.0,390.0,0.0,1299.0,1.0,223.0,0.0,0.5078082889058676,0.004249536288714974,0.15583502845261718,0.0020924072412608916,0.0229296837717273,0.00015804195863854868,0.0236814529015522,0.000122483379297382,0.5168928628968253,0.006788562590178932,0.1590712839123082,0.00446638542613269,0.08107044868127884,0.0009819402601249439,0.0841188049458958,0.0006763020509517533,0.4073873225404554,0.015619339133588839,0.12375730825071635,0.0038780040230901075,0.08752562538545738,0.0018559764981424779,0.0746631787140451,0.0005361230074553675,0.5613030491768336,0.003935334121739622,0.1682657450725197,0.0019312376485334387,-1.9172208627858998,0.04002723326686815,-1.6833390200346487,0.06553282490944108,"tetralogy,avsd,a_stenosis",fetal_clip,fetalclip_weights_c3ea7e11_fetalclip_config_e5fc56d1,mean,RepresentationProbe,cosine,3,3
