heldout_conditions,fold,n_folds,pooling,classifier,dropout,mc_passes,threshold,uncertainty_percentile,uncertainty_threshold_entropy,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,normal_uncertainty_entropy_mean,seen_disease_uncertainty_entropy_mean,heldout_uncertainty_entropy_mean,val_uncertainty_entropy_mean,id_uncertain_rate_at_tau,heldout_uncertain_rate_at_tau,ood_auroc,ood_auprc,id_uncertainty_mean,heldout_uncertainty_mean,mutual_info_ood_auroc,mutual_info_ood_auprc,mutual_info_id_uncertainty_mean,mutual_info_heldout_uncertainty_mean,proba_std_ood_auroc,proba_std_ood_auprc,proba_std_id_uncertainty_mean,proba_std_heldout_uncertainty_mean,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled
"tetralogy,avsd,a_stenosis",0,3,mean,MCDropoutMLP,0.3,50,0.0375252328813076,95.0,0.9513381391264131,0.7950168807408667,0.3202820933951302,0.5718398382746126,0.7226277372262774,0.6976744186046512,0.8135300028710881,0.5868402178096648,0.677472188752896,0.8116591928251121,0.212882654647672,0.5378235664586899,0.5908705532692452,0.2733330523743228,0.03466872110939907,0.16591928251121077,0.7834647301471045,0.35805691515353444,0.24717919156455143,0.5908705532692452,0.769258673226143,0.33373176846547575,0.03742162358035407,0.08821540924399969,0.7758469394100616,0.34525524417273934,0.05330479454036606,0.1270788379845934,72238,11717,41895,9300,2209,390,1298,223,2209,390,1298,223
