heldout_conditions,fold,n_folds,pooling,classifier,mc_passes,dropout,evidence_activation,annealing_epochs,kl_weight,class_weighting,threshold,temperature,id_ece_uncalibrated,id_ece_calibrated,combined_ece_uncalibrated,combined_ece_calibrated,uncertainty_percentile,uncertainty_threshold_dirichlet,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,normal_uncertainty_dirichlet_mean,seen_disease_uncertainty_dirichlet_mean,heldout_uncertainty_dirichlet_mean,val_uncertainty_dirichlet_mean,normal_strength_mean,seen_disease_strength_mean,heldout_strength_mean,val_strength_mean,id_uncertain_rate_at_tau,heldout_uncertain_rate_at_tau,normal_uncertain_rate_at_tau,seen_disease_uncertain_rate_at_tau,ood_auroc,ood_auprc,id_uncertainty_mean,heldout_uncertainty_mean,entropy_ood_auroc,entropy_ood_auprc,entropy_id_uncertainty_mean,entropy_heldout_uncertainty_mean,mutual_info_ood_auroc,mutual_info_ood_auprc,mutual_info_id_uncertainty_mean,mutual_info_heldout_uncertainty_mean,proba_std_ood_auroc,proba_std_ood_auprc,proba_std_id_uncertainty_mean,proba_std_heldout_uncertainty_mean,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled
"tetralogy,avsd,a_stenosis",1,3,mean,EvidentialMLP,1000,0.3,softplus,25,0.1,True,0.7583181262016296,9.354541778564453,0.43163581782115984,0.39741994204151104,0.33076749740562517,0.2706669014387876,95.0,0.4040957987308502,0.741858745223715,0.2986255039642143,0.6088233079876534,0.5571428571428572,0.8050043140638481,0.7734106299483976,0.5389060355536179,0.6861208496597236,0.6233183856502242,0.32536867146506404,0.27164880569492067,0.2622362240948485,0.3181647494053229,6.383200871728431,7.802576279640197,8.134966506017163,6.530917228796543,0.046189376443418015,0.008968609865470852,0.05176876617773943,0.0,0.26247855369946527,0.09395842685144364,0.31957900155912095,0.2622362240948485,0.3028269417316528,0.10069297260821977,0.8311845482716255,0.7101920858219659,0.3216582607524933,0.1043862998488049,0.029968861934010372,0.019339171030630525,0.31527528937402693,0.10334803745063233,0.08783423524418756,0.06303860436323111,71454,12665,41731,9300,2208,390,1299,223,2208,390,1299,223
