heldout_conditions,fold,n_folds,pooling,classifier,dropout,mc_passes,threshold,uncertainty_percentile,uncertainty_threshold_entropy,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,normal_uncertainty_entropy_mean,seen_disease_uncertainty_entropy_mean,heldout_uncertainty_entropy_mean,val_uncertainty_entropy_mean,id_uncertain_rate_at_tau,heldout_uncertain_rate_at_tau,ood_auroc,ood_auprc,id_uncertainty_mean,heldout_uncertainty_mean,mutual_info_ood_auroc,mutual_info_ood_auprc,mutual_info_id_uncertainty_mean,mutual_info_heldout_uncertainty_mean,proba_std_ood_auroc,proba_std_ood_auprc,proba_std_id_uncertainty_mean,proba_std_heldout_uncertainty_mean,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled
"tetralogy,avsd,a_stenosis",0,3,mean,MCDropoutMLP,0.3,1000,0.03951174020767212,95.0,0.9612791663683707,0.7927158188573906,0.3136407601566698,0.5735960946648875,0.7226277372262774,0.7002583979328165,0.8127930902478706,0.5848052204076817,0.6782952099926786,0.8071748878923767,0.21482552908106414,0.5414682170618371,0.5907622867222981,0.2761177794016044,0.030816640986132512,0.17040358744394618,0.7834750944882433,0.35962269657417,0.24930168335946623,0.5907622867222981,0.7729138308677717,0.32866579103908033,0.03898792871046263,0.0894655343999929,0.7779889032454208,0.33947637323627494,0.05582935079820108,0.12904710227815694,72238,11717,41895,9300,2209,390,1298,223,2209,390,1298,223
