heldout_conditions,backbone,embedding_dim,checkpoint_id,fold,n_folds,pooling,classifier,temperature,dropout,threshold,energy_percentile,neg_energy_threshold,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,id_ece,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,normal_neg_energy_mean,seen_disease_neg_energy_mean,heldout_neg_energy_mean,val_neg_energy_mean,normal_energy_mean,seen_disease_energy_mean,heldout_energy_mean,val_energy_mean,id_ood_rate_at_tau,heldout_ood_rate_at_tau,normal_ood_rate_at_tau,seen_disease_ood_rate_at_tau,ood_fpr_at_95_tpr,ood_auroc,ood_auprc,id_ood_score_mean,heldout_ood_score_mean,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled,tetralogy_heldout_subjects,tetralogy_mean_ood_score,tetralogy_mean_pred_proba_chd,tetralogy_called_chd_recall,tetralogy_ood_auroc,tetralogy_ood_auprc,tetralogy_fpr_at_95_tpr,tetralogy_low_n,avsd_heldout_subjects,avsd_mean_ood_score,avsd_mean_pred_proba_chd,avsd_called_chd_recall,avsd_ood_auroc,avsd_ood_auprc,avsd_fpr_at_95_tpr,avsd_low_n,a_stenosis_heldout_subjects,a_stenosis_mean_ood_score,a_stenosis_mean_pred_proba_chd,a_stenosis_called_chd_recall,a_stenosis_ood_auroc,a_stenosis_ood_auprc,a_stenosis_fpr_at_95_tpr,a_stenosis_low_n
"tetralogy,avsd,a_stenosis",fetal_clip,768,fetalclip_weights_550f38e5_fetalclip_config_580f6925,1,3,mean,EnergyMLP,1.0,0.3,0.2521335184574127,5.0,0.5993295431137085,0.8451004560581782,0.46932332595140414,0.6111688963210702,0.8571428571428571,0.7083692838654012,0.1690605898761498,0.869463320949712,0.7035364473925328,0.7139924299625868,0.8699551569506726,2.117218769630345,1.4625625623123986,1.4888125817070093,2.017727639889106,-2.117218769630345,-1.4625625623123986,-1.4888125817070093,-2.017727639889106,0.06620477290223249,0.026905829596412557,0.0638481449525453,0.08571428571428572,0.7505773672055427,0.5820137601535503,0.15938762888344332,-2.0466630582950773,-1.4888125817070093,71454,12665,41731,9300,2208,390,1299,223,2208,390,1299,223,115,-1.434442538800447,0.7372632242666758,0.8608695652173913,0.5965190614854237,0.09274920012330634,0.7390300230946882,0,86,-1.597256304912789,0.7670236909978612,0.8604651162790697,0.5508262169468464,0.06346427243346373,0.7636643571978445,0,26,-1.4686343039457614,0.7747799311406337,0.9230769230769231,0.600165808018002,0.030999349474953017,0.7721324095458044,1
