heldout_conditions,fold,n_folds,pooling,classifier,dropout,mc_passes,threshold,uncertainty_percentile,uncertainty_threshold_entropy,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,normal_uncertainty_entropy_mean,seen_disease_uncertainty_entropy_mean,heldout_uncertainty_entropy_mean,val_uncertainty_entropy_mean,id_uncertain_rate_at_tau,heldout_uncertain_rate_at_tau,ood_auroc,ood_auprc,id_uncertainty_mean,heldout_uncertainty_mean,mutual_info_ood_auroc,mutual_info_ood_auprc,mutual_info_id_uncertainty_mean,mutual_info_heldout_uncertainty_mean,proba_std_ood_auroc,proba_std_ood_auprc,proba_std_id_uncertainty_mean,proba_std_heldout_uncertainty_mean,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled
"tetralogy,avsd,a_stenosis",2,3,mean,MCDropoutMLP,0.3,50,0.09337392449378967,95.0,0.987507558288139,0.7643807434672416,0.29216938906180473,0.4981684981684982,0.8345323741007195,0.5478036175710594,0.7974550420907868,0.5701734742301593,0.6037551763762115,0.874439461883408,0.44446334709506863,0.7037706889318426,0.6829084761761935,0.4556723805618942,0.06153846153846154,0.09417040358744394,0.6757882028285616,0.21744520884418228,0.47218928595300064,0.6829084761761935,0.6015867540531219,0.17343033859531637,0.04857838670687335,0.05826661576713849,0.6370127630217316,0.19087450044919776,0.08309310943398697,0.11027797131335589,72022,11604,42224,9300,2207,390,1300,223,2207,390,1300,223
