heldout_conditions,fold,n_folds,pooling,classifier,dropout,mc_passes,threshold,uncertainty_percentile,uncertainty_threshold_entropy,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,normal_uncertainty_entropy_mean,seen_disease_uncertainty_entropy_mean,heldout_uncertainty_entropy_mean,val_uncertainty_entropy_mean,id_uncertain_rate_at_tau,heldout_uncertain_rate_at_tau,ood_auroc,ood_auprc,id_uncertainty_mean,heldout_uncertainty_mean,mutual_info_ood_auroc,mutual_info_ood_auprc,mutual_info_id_uncertainty_mean,mutual_info_heldout_uncertainty_mean,proba_std_ood_auroc,proba_std_ood_auprc,proba_std_id_uncertainty_mean,proba_std_heldout_uncertainty_mean,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled
"tetralogy,avsd,a_stenosis",1,3,mean,MCDropoutMLP,0.3,100,0.6291961669921875,95.0,0.9960335682769127,0.7689880438801925,0.3081801137339473,0.5403269173713099,0.7642857142857142,0.633304572907679,0.8006688581635636,0.5568901667341292,0.6466903322075015,0.8430493273542601,0.7054212923995381,0.5896681739534267,0.557049275895001,0.6788912757858185,0.06004618937644342,0.04932735426008968,0.3573255729657515,0.1139264368540012,0.6929459755539218,0.557049275895001,0.3148713912392078,0.10504926312058212,0.060268133596847344,0.04065630897583705,0.32967408527428826,0.10799952109196344,0.11306804725957649,0.0818123641035482,71454,12665,41731,9300,2208,390,1299,223,2208,390,1299,223
