heldout_conditions,fold,n_folds,pooling,classifier,mc_passes,dropout,evidence_activation,annealing_epochs,kl_weight,class_weighting,threshold,temperature,id_ece_uncalibrated,id_ece_calibrated,combined_ece_uncalibrated,combined_ece_calibrated,uncertainty_percentile,uncertainty_threshold_dirichlet,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,normal_uncertainty_dirichlet_mean,seen_disease_uncertainty_dirichlet_mean,heldout_uncertainty_dirichlet_mean,val_uncertainty_dirichlet_mean,normal_strength_mean,seen_disease_strength_mean,heldout_strength_mean,val_strength_mean,id_uncertain_rate_at_tau,heldout_uncertain_rate_at_tau,normal_uncertain_rate_at_tau,seen_disease_uncertain_rate_at_tau,ood_auroc,ood_auprc,id_uncertainty_mean,heldout_uncertainty_mean,entropy_ood_auroc,entropy_ood_auprc,entropy_id_uncertainty_mean,entropy_heldout_uncertainty_mean,mutual_info_ood_auroc,mutual_info_ood_auprc,mutual_info_id_uncertainty_mean,mutual_info_heldout_uncertainty_mean,proba_std_ood_auroc,proba_std_ood_auprc,proba_std_id_uncertainty_mean,proba_std_heldout_uncertainty_mean,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled
"tetralogy,avsd,a_stenosis",2,3,mean,EvidentialMLP,1000,0.3,softplus,25,0.1,True,0.2269267439842224,1.0036636590957642,0.13385670869539562,0.13428258244753138,0.07109070293243315,0.07043028429441431,95.0,0.2986510992050171,0.7687555382050949,0.28680113922190587,0.5921617011628796,0.7194244604316546,0.7260981912144703,0.7989564149785143,0.5565575366478952,0.6826125037752945,0.7443946188340808,0.1874052801303418,0.2387854908760503,0.22627725929957335,0.19250253200148926,12.227857890773908,9.281544506978646,9.493271352998878,11.984087287462675,0.06615384615384616,0.07174887892376682,0.05254091300602928,0.17985611510791366,0.6476164194549845,0.1976577505722822,0.19289901035622908,0.22627725929957335,0.6530458778889272,0.19372243650095441,0.5703130511336622,0.6861171467750544,0.6394377371507416,0.19616350873581886,0.044256760561451725,0.06302044432871463,0.6417626767850982,0.19600938668296866,0.08293132720443491,0.1140071850796251,72022,11604,42224,9300,2207,390,1300,223,2207,390,1300,223
