heldout_conditions,backbone,embedding_dim,checkpoint_id,fold,n_folds,pooling,classifier,mc_passes,dropout,evidence_activation,annealing_epochs,kl_weight,class_weighting,threshold,temperature,id_ece_uncalibrated,id_ece_calibrated,combined_ece_uncalibrated,combined_ece_calibrated,uncertainty_percentile,uncertainty_threshold_dirichlet,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,normal_uncertainty_dirichlet_mean,seen_disease_uncertainty_dirichlet_mean,heldout_uncertainty_dirichlet_mean,val_uncertainty_dirichlet_mean,normal_strength_mean,seen_disease_strength_mean,heldout_strength_mean,val_strength_mean,id_uncertain_rate_at_tau,heldout_uncertain_rate_at_tau,normal_uncertain_rate_at_tau,seen_disease_uncertain_rate_at_tau,ood_auroc,ood_auprc,id_uncertainty_mean,heldout_uncertainty_mean,entropy_ood_auroc,entropy_ood_auprc,entropy_id_uncertainty_mean,entropy_heldout_uncertainty_mean,mutual_info_ood_auroc,mutual_info_ood_auprc,mutual_info_id_uncertainty_mean,mutual_info_heldout_uncertainty_mean,proba_std_ood_auroc,proba_std_ood_auprc,proba_std_id_uncertainty_mean,proba_std_heldout_uncertainty_mean,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled
"tetralogy,avsd,a_stenosis",fetal_clip,768,fetalclip_weights_c3ea7e11_fetalclip_config_e5fc56d1,1,3,mean,EvidentialMLP,100,0.3,softplus,25,0.1,True,0.27598145604133606,1.2220417261123657,0.2197030523162424,0.23942732920812376,0.1481200822001218,0.16185340804703327,95.0,0.33409652560949316,0.8379822507087392,0.4166191530902445,0.5776420468964116,0.8428571428571429,0.6652286453839517,0.8616457143400432,0.6645967696868355,0.6895616499683164,0.905829596412556,0.2253079785675299,0.22125716164175954,0.2084981338058352,0.2234023331449582,9.712947905115056,10.483932658604212,11.255521333805648,9.869575408788828,0.04849884526558892,0.04932735426008968,0.04831751509922347,0.05,0.4342008512929918,0.13601726063233166,0.22487140091579175,0.2084981338058352,0.46300879945594575,0.14772182039398968,0.6278611291089253,0.6050804810280946,0.49073968592604866,0.14413217673279338,0.03637616222176279,0.03583802783465422,0.4860240888990151,0.14364735717154734,0.0780594899337753,0.07727212632584465,71454,12665,41731,9300,2208,390,1299,223,2208,390,1299,223
