heldout_conditions,fold,n_folds,pooling,classifier,dropout,mc_passes,threshold,uncertainty_percentile,uncertainty_threshold_entropy,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,normal_uncertainty_entropy_mean,seen_disease_uncertainty_entropy_mean,heldout_uncertainty_entropy_mean,val_uncertainty_entropy_mean,id_uncertain_rate_at_tau,heldout_uncertain_rate_at_tau,ood_auroc,ood_auprc,id_uncertainty_mean,heldout_uncertainty_mean,mutual_info_ood_auroc,mutual_info_ood_auprc,mutual_info_id_uncertainty_mean,mutual_info_heldout_uncertainty_mean,proba_std_ood_auroc,proba_std_ood_auprc,proba_std_id_uncertainty_mean,proba_std_heldout_uncertainty_mean,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled
"tetralogy,avsd,a_stenosis",2,3,mean,MCDropoutMLP,0.3,10,0.08931705355644226,95.0,0.9893401654880941,0.7577689786155571,0.2913095381599961,0.4948814844116021,0.8345323741007195,0.5426356589147286,0.7945403324434546,0.5679919289286985,0.600325191814473,0.874439461883408,0.44197834541136577,0.6943545953739717,0.6801671558767027,0.44749691773178735,0.05615384615384615,0.11210762331838565,0.6760296654018627,0.22104678083789941,0.4689631905996752,0.6801671558767027,0.5978164884442911,0.16645358893823226,0.04504338433939554,0.0507382908456019,0.6319592963090721,0.18040743389195538,0.0767272851850598,0.10016929611434217,72022,11604,42224,9300,2207,390,1300,223,2207,390,1300,223
