heldout_conditions,fold,n_folds,pooling,classifier,mc_passes,dropout,evidence_activation,annealing_epochs,kl_weight,class_weighting,threshold,temperature,id_ece_uncalibrated,id_ece_calibrated,combined_ece_uncalibrated,combined_ece_calibrated,uncertainty_percentile,uncertainty_threshold_dirichlet,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,normal_uncertainty_dirichlet_mean,seen_disease_uncertainty_dirichlet_mean,heldout_uncertainty_dirichlet_mean,val_uncertainty_dirichlet_mean,normal_strength_mean,seen_disease_strength_mean,heldout_strength_mean,val_strength_mean,id_uncertain_rate_at_tau,heldout_uncertain_rate_at_tau,normal_uncertain_rate_at_tau,seen_disease_uncertain_rate_at_tau,ood_auroc,ood_auprc,id_uncertainty_mean,heldout_uncertainty_mean,entropy_ood_auroc,entropy_ood_auprc,entropy_id_uncertainty_mean,entropy_heldout_uncertainty_mean,mutual_info_ood_auroc,mutual_info_ood_auprc,mutual_info_id_uncertainty_mean,mutual_info_heldout_uncertainty_mean,proba_std_ood_auroc,proba_std_ood_auprc,proba_std_id_uncertainty_mean,proba_std_heldout_uncertainty_mean,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled
"tetralogy,avsd,a_stenosis",2,3,mean,EvidentialMLP,100,0.3,softplus,25,0.1,True,0.21971778571605682,0.9999906420707703,0.13363284508052925,0.13363175634916902,0.07031132681117938,0.07031232948819155,95.0,0.30253973603248596,0.7704100285662944,0.2872986772528644,0.5932226564725454,0.7266187050359713,0.7252368647717485,0.7997653956153248,0.5581372130020377,0.6839285184866936,0.7488789237668162,0.18741724261826323,0.2391480732199957,0.2261116181587959,0.19244233131981814,12.228893677188239,9.254777736801037,9.505088818982044,11.9826086692321,0.05153846153846154,0.05829596412556054,0.040482342807924204,0.14388489208633093,0.6461124525698516,0.19664521927859654,0.19294846219798692,0.2261116181587959,0.6521145222490514,0.19374672314427488,0.5700229439253326,0.6852053434175648,0.6375577785443256,0.19435574396865757,0.04381347180593018,0.06238634219878621,0.6403621938599516,0.193969601922962,0.08166649325750769,0.11266366712072438,72022,11604,42224,9300,2207,390,1300,223,2207,390,1300,223
