heldout_conditions,backbone,embedding_dim,checkpoint_id,fold,n_folds,pooling,classifier,distance_metric,threshold,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,probe_probability_ood_auroc,probe_probability_ood_auprc,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled,nearest_train_distance_ood_auroc,nearest_train_distance_ood_auprc,nearest_train_distance_id_mean,nearest_train_distance_heldout_mean,healthy_centroid_distance_ood_auroc,healthy_centroid_distance_ood_auprc,healthy_centroid_distance_id_mean,healthy_centroid_distance_heldout_mean,seen_disease_centroid_distance_ood_auroc,seen_disease_centroid_distance_ood_auprc,seen_disease_centroid_distance_id_mean,seen_disease_centroid_distance_heldout_mean,linear_probe_margin_distance_ood_auroc,linear_probe_margin_distance_ood_auprc,linear_probe_margin_distance_id_mean,linear_probe_margin_distance_heldout_mean
"tetralogy,avsd,a_stenosis",dinov2,768,facebookresearch_dinov2_vitb14,1,3,mean,RepresentationProbe,cosine,0.5418319593817574,0.7610501663996054,0.2944403306798091,0.6286431852117867,0.5,0.8515962036238136,0.8008613866328196,0.5521228224123923,0.708890101617706,0.6188340807174888,0.7988690852225064,0.38160851429920223,71454,12665,41731,9300,2208,390,1299,223,2208,390,1299,223,0.44524245970511983,0.13415039174679264,0.0032550457168120986,0.003092824878179439,0.46611570818532366,0.13360215095004116,0.008707063990982795,0.007894945518852885,0.44983550644338344,0.12981849691090622,0.008793932048057574,0.007799444177225566,0.555225302664692,0.16033779327767583,-0.6586312124345954,-0.5652493801689077
