mc_passes_mean,mc_passes_std,dropout_mean,dropout_std,annealing_epochs_mean,annealing_epochs_std,kl_weight_mean,kl_weight_std,threshold_mean,threshold_std,temperature_mean,temperature_std,id_ece_uncalibrated_mean,id_ece_uncalibrated_std,id_ece_calibrated_mean,id_ece_calibrated_std,combined_ece_uncalibrated_mean,combined_ece_uncalibrated_std,combined_ece_calibrated_mean,combined_ece_calibrated_std,uncertainty_percentile_mean,uncertainty_percentile_std,uncertainty_threshold_dirichlet_mean,uncertainty_threshold_dirichlet_std,id_auroc_mean,id_auroc_std,id_auprc_mean,id_auprc_std,id_macro_f1_mean,id_macro_f1_std,id_sensitivity_mean,id_sensitivity_std,id_specificity_mean,id_specificity_std,combined_auroc_mean,combined_auroc_std,combined_auprc_mean,combined_auprc_std,combined_macro_f1_mean,combined_macro_f1_std,heldout_positive_rate_at_threshold_mean,heldout_positive_rate_at_threshold_std,normal_uncertainty_dirichlet_mean_mean,normal_uncertainty_dirichlet_mean_std,seen_disease_uncertainty_dirichlet_mean_mean,seen_disease_uncertainty_dirichlet_mean_std,heldout_uncertainty_dirichlet_mean_mean,heldout_uncertainty_dirichlet_mean_std,val_uncertainty_dirichlet_mean_mean,val_uncertainty_dirichlet_mean_std,normal_strength_mean_mean,normal_strength_mean_std,seen_disease_strength_mean_mean,seen_disease_strength_mean_std,heldout_strength_mean_mean,heldout_strength_mean_std,val_strength_mean_mean,val_strength_mean_std,id_uncertain_rate_at_tau_mean,id_uncertain_rate_at_tau_std,heldout_uncertain_rate_at_tau_mean,heldout_uncertain_rate_at_tau_std,normal_uncertain_rate_at_tau_mean,normal_uncertain_rate_at_tau_std,seen_disease_uncertain_rate_at_tau_mean,seen_disease_uncertain_rate_at_tau_std,ood_auroc_mean,ood_auroc_std,ood_auprc_mean,ood_auprc_std,id_uncertainty_mean_mean,id_uncertainty_mean_std,heldout_uncertainty_mean_mean,heldout_uncertainty_mean_std,entropy_ood_auroc_mean,entropy_ood_auroc_std,entropy_ood_auprc_mean,entropy_ood_auprc_std,entropy_id_uncertainty_mean_mean,entropy_id_uncertainty_mean_std,entropy_heldout_uncertainty_mean_mean,entropy_heldout_uncertainty_mean_std,mutual_info_ood_auroc_mean,mutual_info_ood_auroc_std,mutual_info_ood_auprc_mean,mutual_info_ood_auprc_std,mutual_info_id_uncertainty_mean_mean,mutual_info_id_uncertainty_mean_std,mutual_info_heldout_uncertainty_mean_mean,mutual_info_heldout_uncertainty_mean_std,proba_std_ood_auroc_mean,proba_std_ood_auroc_std,proba_std_ood_auprc_mean,proba_std_ood_auprc_std,proba_std_id_uncertainty_mean_mean,proba_std_id_uncertainty_mean_std,proba_std_heldout_uncertainty_mean_mean,proba_std_heldout_uncertainty_mean_std,train_videos_mean,train_videos_std,val_videos_mean,val_videos_std,id_test_videos_mean,id_test_videos_std,heldout_videos_mean,heldout_videos_std,train_subjects_mean,train_subjects_std,val_subjects_mean,val_subjects_std,id_test_subjects_mean,id_test_subjects_std,heldout_subjects_mean,heldout_subjects_std,train_subjects_pooled_mean,train_subjects_pooled_std,val_subjects_pooled_mean,val_subjects_pooled_std,id_test_subjects_pooled_mean,id_test_subjects_pooled_std,heldout_subjects_pooled_mean,heldout_subjects_pooled_std,heldout_conditions,pooling,classifier,evidence_activation,class_weighting,n_folds,n_folds_found
100.0,0.0,0.3,0.0,25.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.41158098975817364,0.3086915632754605,3.916253447532654,5.066757998526244,0.2254349960434219,0.1788407335284821,0.2131974056437913,0.15982750100706195,0.1464241837846881,0.16040532057936419,0.1260201279571638,0.12600838001969647,95.0,0.0,0.32877612113952637,0.06811019827118922,0.7721440550537877,0.032690592810978074,0.31178355540765795,0.03389107542607712,0.6137893247350809,0.01781444363622286,0.6517648029647188,0.0864499706192373,0.7788256382473531,0.05023515960683726,0.7971658950501354,0.022828248406609318,0.5682183934730722,0.03461052731968729,0.6980414565134242,0.014268031041459014,0.695067264573991,0.071186133929989,0.23075984197552565,0.08227663904086054,0.24430711159936616,0.025234210259538033,0.23539544561785963,0.023614666905245062,0.23341792289836283,0.07362547208854753,10.361691404229603,3.4518130675123224,8.906756520194392,0.9720316147369125,9.196948748532968,0.9395542898294439,10.053231968838945,3.05893771221228,0.054918010708905896,0.010821703074245894,0.06278026905829594,0.06066255272855912,0.04969905595946487,0.008676449457113069,0.099004383563014,0.07956134778953881,0.5255379858263666,0.22774187493798315,0.17166917183875985,0.06849944834062861,0.23217339239068857,0.07605669833852159,0.23539544561785963,0.023614666905245062,0.5447802922205522,0.20948935446874087,0.18333738548511413,0.07764652004169914,0.6534333074970939,0.1540910876804271,0.7002318983800696,0.013229915862577013,0.5412182430003026,0.1883501548958386,0.1737758092542728,0.06085727350339507,0.040663731398283,0.009830910847211103,0.05393529524207424,0.0312799953422421,0.5407718877252249,0.19438476112052122,0.17462705516538987,0.0635707396790144,0.08459314827910631,0.00278037070431099,0.10168767226470128,0.03468455673210518,71904.66666666667,404.9559646842275,11995.333333333334,582.6940306312854,41950.0,251.05975384358203,9300.0,0.0,2208.0,1.0,390.0,0.0,1299.0,1.0,223.0,0.0,2208.0,1.0,390.0,0.0,1299.0,1.0,223.0,0.0,"tetralogy,avsd,a_stenosis",mean,EvidentialMLP,softplus,True,3,3
