heldout_conditions,fold,n_folds,pooling,classifier,mc_passes,dropout,evidence_activation,annealing_epochs,kl_weight,class_weighting,threshold,temperature,id_ece_uncalibrated,id_ece_calibrated,combined_ece_uncalibrated,combined_ece_calibrated,uncertainty_percentile,uncertainty_threshold_dirichlet,id_auroc,id_auprc,id_macro_f1,id_sensitivity,id_specificity,combined_auroc,combined_auprc,combined_macro_f1,heldout_positive_rate_at_threshold,normal_uncertainty_dirichlet_mean,seen_disease_uncertainty_dirichlet_mean,heldout_uncertainty_dirichlet_mean,val_uncertainty_dirichlet_mean,normal_strength_mean,seen_disease_strength_mean,heldout_strength_mean,val_strength_mean,id_uncertain_rate_at_tau,heldout_uncertain_rate_at_tau,normal_uncertain_rate_at_tau,seen_disease_uncertain_rate_at_tau,ood_auroc,ood_auprc,id_uncertainty_mean,heldout_uncertainty_mean,entropy_ood_auroc,entropy_ood_auprc,entropy_id_uncertainty_mean,entropy_heldout_uncertainty_mean,mutual_info_ood_auroc,mutual_info_ood_auprc,mutual_info_id_uncertainty_mean,mutual_info_heldout_uncertainty_mean,proba_std_ood_auroc,proba_std_ood_auprc,proba_std_id_uncertainty_mean,proba_std_heldout_uncertainty_mean,train_videos,val_videos,id_test_videos,heldout_videos,train_subjects,val_subjects,id_test_subjects,heldout_subjects,train_subjects_pooled,val_subjects_pooled,id_test_subjects_pooled,heldout_subjects_pooled
"tetralogy,avsd,a_stenosis",0,3,mean,EvidentialMLP,10,0.3,softplus,25,0.1,True,0.255057156085968,1.0256272554397583,0.1104906058521548,0.1138038877342917,0.03927021051397612,0.040347495520828384,95.0,0.28466495871543884,0.8048121113814546,0.34713313844372146,0.6252059447983015,0.6642335766423357,0.7906976744186046,0.8191142693080677,0.6056531086870915,0.7134722501701852,0.7174887892376681,0.1799719102494579,0.2226107276595422,0.21802670398367893,0.1897062072196068,12.468333889142283,9.67365956828542,9.97422380404622,11.677926478019128,0.05701078582434515,0.08520179372197309,0.04823428079242033,0.13138686131386862,0.6617562721537792,0.21880140737081852,0.1844723093135423,0.21802670398367893,0.6750779052975602,0.24129108891899365,0.5540007954139622,0.6990862371245128,0.6608027527690065,0.21866876522967557,0.04472819615113972,0.07608029572998228,0.6634491145397887,0.2215807186229818,0.07584046517485876,0.12056469629756739,72238,11717,41895,9300,2209,390,1298,223,2209,390,1298,223
